495.0,492.0
497.0,492.0
497.0,492.0
498.0,492.0
497.0,491.0
499.0,493.0
499.0,493.0
500.0,493.0
502.0,494.0
502.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
502.0,494.0
502.0,495.0
503.0,495.0
503.0,496.0
502.0,497.0
503.0,500.0
502.0,499.0
499.0,499.0
498.0,500.0
498.0,500.0
497.0,499.0
495.0,500.0
494.0,500.0
493.0,497.0
493.0,496.0
494.0,494.0
495.0,493.0
497.0,491.0
498.0,492.0
498.0,492.0
498.0,491.0
498.0,492.0
499.0,493.0
499.0,493.0
501.0,493.0
501.0,494.0
501.0,495.0
501.0,494.0
502.0,494.0
502.0,494.0
503.0,495.0
502.0,495.0
502.0,495.0
502.0,496.0
504.0,498.0
503.0,499.0
501.0,499.0
497.0,500.0
498.0,501.0
498.0,500.0
496.0,500.0
495.0,499.0
494.0,499.0
492.0,496.0
494.0,496.0
495.0,494.0
495.0,492.0
498.0,492.0
497.0,492.0
499.0,491.0
498.0,491.0
500.0,491.0
499.0,492.0
500.0,494.0
501.0,493.0
501.0,494.0
501.0,493.0
501.0,494.0
502.0,494.0
502.0,495.0
501.0,495.0
502.0,495.0
503.0,496.0
502.0,497.0
503.0,499.0
502.0,500.0
499.0,499.0
498.0,501.0
498.0,501.0
497.0,500.0
496.0,501.0
494.0,499.0
494.0,498.0
494.0,496.0
494.0,495.0
495.0,493.0
496.0,491.0
497.0,492.0
498.0,492.0
497.0,491.0
497.0,492.0
499.0,493.0
499.0,493.0
501.0,494.0
501.0,494.0
500.0,495.0
501.0,493.0
502.0,494.0
501.0,494.0
502.0,495.0
502.0,495.0
502.0,495.0
502.0,496.0
503.0,498.0
504.0,500.0
502.0,499.0
498.0,500.0
498.0,501.0
498.0,500.0
496.0,499.0
495.0,499.0
494.0,501.0
493.0,497.0
494.0,496.0
494.0,494.0
495.0,492.0
497.0,491.0
498.0,491.0
497.0,492.0
498.0,492.0
499.0,493.0
499.0,493.0
499.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
502.0,495.0
503.0,495.0
503.0,496.0
502.0,497.0
502.0,498.0
501.0,499.0
500.0,499.0
498.0,500.0
498.0,500.0
497.0,499.0
496.0,499.0
494.0,499.0
493.0,499.0
492.0,496.0
494.0,495.0
495.0,493.0
496.0,492.0
497.0,492.0
498.0,491.0
498.0,491.0
497.0,492.0
499.0,492.0
499.0,493.0
500.0,494.0
501.0,493.0
501.0,493.0
501.0,495.0
501.0,493.0
501.0,494.0
502.0,494.0
503.0,495.0
503.0,495.0
503.0,496.0
503.0,497.0
502.0,499.0
501.0,499.0
498.0,499.0
498.0,500.0
497.0,501.0
497.0,500.0
495.0,499.0
494.0,501.0
493.0,497.0
493.0,496.0
495.0,495.0
495.0,493.0
496.0,491.0
496.0,492.0
498.0,492.0
498.0,492.0
498.0,493.0
499.0,493.0
500.0,493.0
501.0,494.0
501.0,494.0
501.0,495.0
501.0,494.0
501.0,494.0
501.0,494.0
502.0,495.0
503.0,495.0
502.0,495.0
502.0,496.0
501.0,498.0
502.0,499.0
501.0,500.0
498.0,499.0
498.0,500.0
497.0,501.0
496.0,500.0
494.0,499.0
493.0,500.0
493.0,497.0
493.0,496.0
494.0,494.0
497.0,492.0
497.0,492.0
497.0,492.0
499.0,492.0
498.0,492.0
499.0,491.0
499.0,492.0
500.0,493.0
501.0,493.0
501.0,494.0
500.0,493.0
501.0,494.0
501.0,493.0
502.0,494.0
503.0,495.0
504.0,495.0
504.0,496.0
502.0,496.0
502.0,498.0
501.0,499.0
500.0,499.0
498.0,501.0
498.0,500.0
497.0,499.0
495.0,499.0
494.0,500.0
493.0,498.0
493.0,496.0
495.0,495.0
495.0,493.0
495.0,491.0
498.0,491.0
498.0,491.0
498.0,491.0
497.0,491.0
498.0,492.0
499.0,493.0
500.0,494.0
501.0,494.0
501.0,495.0
501.0,494.0
501.0,494.0
501.0,494.0
503.0,494.0
502.0,495.0
501.0,495.0
503.0,497.0
502.0,497.0
503.0,500.0
503.0,499.0
499.0,501.0
498.0,501.0
497.0,500.0
496.0,500.0
495.0,499.0
493.0,501.0
492.0,498.0
493.0,496.0
494.0,495.0
496.0,492.0
496.0,491.0
498.0,492.0
498.0,492.0
498.0,491.0
499.0,491.0
499.0,493.0
499.0,494.0
501.0,494.0
501.0,494.0
500.0,494.0
501.0,493.0
501.0,494.0
501.0,494.0
502.0,495.0
504.0,495.0
505.0,496.0
503.0,497.0
502.0,498.0
501.0,498.0
499.0,499.0
498.0,499.0
497.0,500.0
497.0,500.0
495.0,500.0
494.0,499.0
493.0,500.0
493.0,496.0
495.0,495.0
495.0,494.0
496.0,492.0
497.0,492.0
497.0,491.0
498.0,491.0
498.0,491.0
499.0,493.0
499.0,493.0
500.0,494.0
501.0,494.0
501.0,494.0
501.0,495.0
501.0,494.0
501.0,494.0
502.0,494.0
502.0,495.0
503.0,495.0
503.0,496.0
502.0,497.0
503.0,499.0
501.0,500.0
498.0,499.0
498.0,500.0
497.0,500.0
496.0,501.0
495.0,500.0
493.0,499.0
492.0,498.0
493.0,496.0
494.0,495.0
496.0,493.0
498.0,491.0
497.0,491.0
497.0,492.0
499.0,491.0
500.0,492.0
500.0,492.0
499.0,493.0
501.0,494.0
501.0,494.0
501.0,493.0
501.0,494.0
501.0,494.0
502.0,494.0
502.0,495.0
503.0,495.0
504.0,495.0
502.0,496.0
502.0,497.0
502.0,499.0
500.0,500.0
498.0,499.0
497.0,500.0
497.0,500.0
496.0,500.0
494.0,500.0
493.0,501.0
493.0,497.0
494.0,496.0
495.0,495.0
496.0,493.0
497.0,491.0
498.0,492.0
498.0,492.0
497.0,492.0
499.0,493.0
499.0,494.0
500.0,493.0
501.0,494.0
501.0,495.0
501.0,495.0
501.0,494.0
501.0,495.0
501.0,495.0
502.0,496.0
503.0,495.0
504.0,496.0
502.0,498.0
503.0,499.0
502.0,501.0
499.0,500.0
498.0,501.0
497.0,500.0
497.0,500.0
495.0,500.0
493.0,501.0
493.0,499.0
494.0,497.0
494.0,496.0
495.0,494.0
496.0,492.0
497.0,492.0
497.0,493.0
497.0,493.0
497.0,493.0
498.0,493.0
499.0,494.0
500.0,493.0
501.0,495.0
501.0,495.0
501.0,495.0
501.0,495.0
502.0,495.0
502.0,495.0
503.0,495.0
503.0,495.0
503.0,496.0
503.0,497.0
502.0,499.0
501.0,499.0
498.0,500.0
498.0,501.0
497.0,500.0
496.0,500.0
494.0,499.0
494.0,499.0
493.0,497.0
494.0,496.0
495.0,494.0
495.0,492.0
497.0,491.0
497.0,491.0
498.0,491.0
498.0,490.0
499.0,492.0
499.0,492.0
500.0,493.0
501.0,493.0
501.0,494.0
501.0,493.0
501.0,493.0
501.0,494.0
501.0,493.0
502.0,494.0
503.0,494.0
503.0,495.0
502.0,496.0
503.0,497.0
503.0,499.0
500.0,500.0
498.0,500.0
497.0,500.0
497.0,501.0
495.0,500.0
494.0,500.0
493.0,500.0
494.0,496.0
494.0,495.0
495.0,494.0
495.0,492.0
496.0,491.0
497.0,492.0
498.0,492.0
497.0,492.0
498.0,492.0
499.0,493.0
500.0,494.0
502.0,493.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,495.0
502.0,495.0
503.0,495.0
503.0,496.0
502.0,497.0
502.0,498.0
501.0,500.0
498.0,500.0
498.0,501.0
497.0,501.0
496.0,501.0
494.0,499.0
493.0,500.0
492.0,498.0
494.0,496.0
495.0,495.0
496.0,493.0
496.0,492.0
498.0,491.0
497.0,492.0
497.0,492.0
500.0,491.0
500.0,492.0
500.0,494.0
501.0,494.0
501.0,495.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
503.0,495.0
503.0,496.0
503.0,497.0
501.0,497.0
501.0,499.0
500.0,500.0
498.0,500.0
498.0,500.0
497.0,501.0
495.0,500.0
494.0,499.0
493.0,502.0
493.0,497.0
494.0,496.0
495.0,495.0
496.0,493.0
497.0,492.0
498.0,492.0
498.0,492.0
497.0,492.0
499.0,492.0
499.0,493.0
500.0,493.0
501.0,495.0
501.0,494.0
501.0,494.0
501.0,493.0
501.0,495.0
502.0,495.0
502.0,495.0
503.0,495.0
502.0,496.0
502.0,496.0
501.0,499.0
501.0,500.0
498.0,499.0
498.0,499.0
497.0,501.0
496.0,501.0
495.0,500.0
494.0,499.0
493.0,499.0
494.0,497.0
494.0,495.0
496.0,494.0
497.0,492.0
497.0,492.0
498.0,492.0
496.0,492.0
498.0,492.0
499.0,492.0
499.0,494.0
501.0,493.0
501.0,494.0
501.0,495.0
500.0,494.0
501.0,494.0
501.0,494.0
501.0,495.0
503.0,496.0
502.0,495.0
503.0,496.0
502.0,497.0
503.0,499.0
501.0,499.0
497.0,500.0
498.0,501.0
497.0,501.0
496.0,500.0
494.0,499.0
493.0,501.0
494.0,498.0
494.0,496.0
494.0,495.0
496.0,493.0
496.0,492.0
496.0,492.0
498.0,493.0
497.0,492.0
498.0,492.0
499.0,493.0
500.0,493.0
501.0,494.0
501.0,495.0
500.0,495.0
501.0,493.0
502.0,494.0
501.0,494.0
502.0,495.0
504.0,495.0
503.0,496.0
502.0,496.0
502.0,498.0
500.0,500.0
499.0,500.0
498.0,501.0
497.0,501.0
497.0,501.0
495.0,500.0
494.0,500.0
492.0,500.0
493.0,497.0
494.0,496.0
495.0,495.0
495.0,493.0
497.0,492.0
497.0,492.0
498.0,492.0
497.0,492.0
499.0,493.0
500.0,494.0
501.0,494.0
501.0,495.0
501.0,494.0
501.0,494.0
501.0,495.0
501.0,494.0
502.0,494.0
502.0,495.0
502.0,495.0
503.0,497.0
503.0,497.0
503.0,499.0
500.0,500.0
498.0,500.0
498.0,501.0
498.0,501.0
496.0,500.0
495.0,499.0
494.0,500.0
492.0,499.0
494.0,496.0
495.0,496.0
496.0,494.0
497.0,492.0
496.0,492.0
498.0,492.0
498.0,492.0
500.0,493.0
500.0,493.0
500.0,493.0
501.0,493.0
501.0,494.0
500.0,494.0
501.0,494.0
501.0,494.0
502.0,494.0
502.0,495.0
503.0,495.0
502.0,496.0
502.0,496.0
504.0,497.0
501.0,500.0
499.0,500.0
498.0,500.0
497.0,501.0
497.0,500.0
495.0,500.0
494.0,499.0
493.0,501.0
493.0,498.0
494.0,496.0
495.0,495.0
496.0,493.0
497.0,492.0
497.0,492.0
497.0,492.0
498.0,492.0
499.0,492.0
499.0,493.0
500.0,494.0
502.0,494.0
501.0,494.0
501.0,495.0
501.0,493.0
501.0,495.0
501.0,495.0
503.0,495.0
503.0,495.0
502.0,496.0
503.0,497.0
503.0,497.0
501.0,500.0
498.0,499.0
498.0,500.0
498.0,501.0
496.0,499.0
495.0,501.0
493.0,500.0
493.0,501.0
494.0,497.0
494.0,496.0
494.0,495.0
496.0,493.0
497.0,492.0
497.0,493.0
498.0,492.0
499.0,493.0
499.0,493.0
500.0,494.0
501.0,494.0
501.0,495.0
501.0,495.0
501.0,496.0
502.0,494.0
501.0,495.0
502.0,495.0
503.0,496.0
503.0,496.0
504.0,497.0
502.0,498.0
503.0,500.0
501.0,500.0
497.0,501.0
497.0,500.0
497.0,500.0
495.0,500.0
494.0,501.0
493.0,500.0
492.0,499.0
494.0,497.0
495.0,496.0
496.0,494.0
497.0,492.0
497.0,493.0
498.0,492.0
498.0,492.0
499.0,493.0
499.0,494.0
500.0,494.0
502.0,495.0
501.0,495.0
501.0,495.0
501.0,495.0
502.0,495.0
502.0,495.0
502.0,496.0
504.0,496.0
503.0,496.0
502.0,497.0
502.0,498.0
501.0,501.0
498.0,500.0
498.0,501.0
498.0,501.0
497.0,501.0
495.0,501.0
493.0,501.0
493.0,501.0
494.0,498.0
494.0,496.0
496.0,495.0
496.0,493.0
497.0,492.0
497.0,493.0
498.0,493.0
498.0,493.0
499.0,493.0
500.0,494.0
501.0,494.0
502.0,495.0
501.0,495.0
502.0,495.0
502.0,494.0
502.0,495.0
502.0,495.0
503.0,496.0
503.0,495.0
502.0,496.0
502.0,497.0
501.0,499.0
500.0,500.0
497.0,501.0
498.0,500.0
497.0,501.0
496.0,500.0
494.0,501.0
494.0,500.0
493.0,500.0
494.0,497.0
495.0,496.0
496.0,494.0
497.0,492.0
496.0,492.0
497.0,492.0
499.0,492.0
500.0,492.0
499.0,492.0
500.0,493.0
502.0,494.0
501.0,495.0
501.0,495.0
501.0,494.0
501.0,495.0
502.0,494.0
502.0,495.0
502.0,495.0
503.0,495.0
503.0,496.0
502.0,497.0
500.0,499.0
499.0,499.0
498.0,500.0
497.0,500.0
498.0,500.0
495.0,499.0
494.0,500.0
493.0,501.0
493.0,498.0
494.0,496.0
496.0,495.0
497.0,493.0
496.0,491.0
498.0,492.0
499.0,491.0
498.0,493.0
499.0,492.0
500.0,493.0
501.0,492.0
502.0,493.0
501.0,494.0
501.0,495.0
502.0,493.0
501.0,494.0
502.0,494.0
502.0,495.0
503.0,494.0
502.0,496.0
501.0,496.0
502.0,498.0
501.0,500.0
498.0,499.0
497.0,500.0
498.0,501.0
496.0,499.0
494.0,499.0
493.0,500.0
493.0,500.0
494.0,497.0
495.0,495.0
495.0,494.0
497.0,492.0
497.0,491.0
497.0,491.0
498.0,491.0
499.0,491.0
499.0,492.0
500.0,492.0
501.0,494.0
501.0,493.0
501.0,494.0
501.0,494.0
502.0,494.0
502.0,494.0
503.0,494.0
502.0,495.0
502.0,495.0
502.0,496.0
503.0,496.0
502.0,498.0
500.0,499.0
498.0,500.0
498.0,500.0
497.0,500.0
496.0,500.0
494.0,499.0
493.0,499.0
493.0,498.0
494.0,496.0
495.0,495.0
495.0,493.0
497.0,491.0
497.0,491.0
498.0,491.0
497.0,491.0
500.0,492.0
499.0,493.0
500.0,493.0
502.0,493.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,493.0
502.0,494.0
503.0,494.0
502.0,495.0
503.0,495.0
502.0,496.0
503.0,497.0
502.0,499.0
497.0,499.0
498.0,500.0
497.0,500.0
496.0,500.0
495.0,499.0
493.0,498.0
493.0,500.0
494.0,497.0
494.0,496.0
496.0,495.0
496.0,492.0
497.0,491.0
497.0,491.0
497.0,491.0
498.0,491.0
499.0,492.0
500.0,492.0
501.0,492.0
501.0,493.0
501.0,493.0
501.0,494.0
501.0,493.0
501.0,494.0
502.0,494.0
502.0,494.0
502.0,494.0
501.0,495.0
501.0,496.0
502.0,497.0
499.0,499.0
497.0,499.0
498.0,500.0
497.0,499.0
496.0,500.0
494.0,500.0
493.0,498.0
493.0,500.0
493.0,496.0
495.0,495.0
496.0,494.0
497.0,492.0
497.0,491.0
497.0,491.0
498.0,492.0
499.0,491.0
499.0,492.0
500.0,492.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,493.0
501.0,494.0
502.0,494.0
502.0,494.0
502.0,495.0
503.0,495.0
503.0,496.0
502.0,496.0
503.0,498.0
498.0,500.0
497.0,499.0
497.0,501.0
497.0,500.0
495.0,499.0
494.0,499.0
493.0,499.0
494.0,498.0
495.0,496.0
496.0,495.0
497.0,493.0
496.0,491.0
498.0,491.0
497.0,492.0
497.0,491.0
499.0,492.0
499.0,492.0
501.0,493.0
502.0,493.0
501.0,493.0
501.0,494.0
501.0,494.0
501.0,493.0
503.0,494.0
503.0,494.0
503.0,494.0
503.0,495.0
503.0,497.0
502.0,497.0
500.0,499.0
497.0,499.0
498.0,500.0
497.0,500.0
496.0,500.0
495.0,500.0
494.0,499.0
493.0,500.0
493.0,497.0
495.0,496.0
496.0,494.0
498.0,492.0
498.0,491.0
497.0,491.0
498.0,491.0
499.0,492.0
499.0,492.0
500.0,493.0
501.0,493.0
501.0,493.0
501.0,495.0
502.0,494.0
501.0,493.0
502.0,494.0
501.0,494.0
503.0,495.0
502.0,494.0
502.0,496.0
502.0,496.0
503.0,498.0
500.0,500.0
498.0,499.0
497.0,499.0
497.0,500.0
495.0,501.0
493.0,500.0
493.0,499.0
494.0,499.0
495.0,496.0
495.0,495.0
497.0,493.0
497.0,491.0
498.0,491.0
497.0,492.0
497.0,492.0
499.0,492.0
499.0,492.0
501.0,493.0
501.0,493.0
501.0,494.0
501.0,494.0
501.0,493.0
501.0,493.0
502.0,494.0
503.0,494.0
504.0,495.0
504.0,495.0
502.0,496.0
502.0,497.0
500.0,499.0
497.0,499.0
498.0,500.0
498.0,500.0
496.0,500.0
494.0,500.0
493.0,498.0
493.0,500.0
494.0,497.0
495.0,496.0
496.0,495.0
495.0,493.0
497.0,491.0
497.0,491.0
497.0,491.0
499.0,491.0
499.0,491.0
500.0,492.0
501.0,492.0
501.0,494.0
501.0,494.0
501.0,495.0
502.0,493.0
501.0,494.0
503.0,494.0
502.0,495.0
501.0,494.0
503.0,495.0
502.0,497.0
502.0,497.0
500.0,499.0
498.0,500.0
498.0,500.0
497.0,500.0
495.0,500.0
494.0,500.0
493.0,499.0
492.0,500.0
493.0,497.0
495.0,495.0
496.0,494.0
498.0,492.0
497.0,491.0
497.0,491.0
498.0,492.0
499.0,492.0
499.0,493.0
500.0,492.0
501.0,494.0
501.0,494.0
501.0,494.0
500.0,494.0
502.0,494.0
501.0,493.0
502.0,494.0
503.0,495.0
502.0,495.0
503.0,495.0
502.0,496.0
501.0,498.0
498.0,499.0
498.0,501.0
497.0,499.0
496.0,500.0
495.0,500.0
494.0,500.0
493.0,499.0
494.0,498.0
494.0,496.0
495.0,495.0
498.0,493.0
497.0,491.0
497.0,491.0
498.0,491.0
499.0,491.0
499.0,492.0
499.0,491.0
501.0,492.0
501.0,493.0
501.0,494.0
501.0,494.0
502.0,494.0
502.0,493.0
503.0,494.0
502.0,494.0
503.0,495.0
501.0,495.0
503.0,496.0
502.0,497.0
500.0,499.0
498.0,499.0
497.0,499.0
497.0,499.0
496.0,500.0
494.0,499.0
493.0,500.0
492.0,501.0
493.0,497.0
494.0,496.0
495.0,495.0
497.0,492.0
497.0,491.0
497.0,492.0
497.0,491.0
499.0,491.0
499.0,493.0
500.0,492.0
501.0,493.0
501.0,493.0
501.0,494.0
501.0,494.0
501.0,493.0
502.0,494.0
502.0,494.0
502.0,495.0
503.0,494.0
502.0,495.0
502.0,496.0
501.0,498.0
499.0,500.0
498.0,499.0
498.0,500.0
497.0,500.0
495.0,501.0
493.0,499.0
493.0,500.0
493.0,499.0
494.0,496.0
495.0,495.0
496.0,494.0
498.0,492.0
497.0,491.0
497.0,492.0
497.0,491.0
498.0,492.0
499.0,493.0
500.0,492.0
501.0,493.0
501.0,494.0
501.0,495.0
501.0,494.0
502.0,493.0
502.0,493.0
503.0,494.0
504.0,495.0
502.0,495.0
503.0,496.0
502.0,496.0
500.0,499.0
497.0,500.0
498.0,500.0
497.0,500.0
496.0,500.0
494.0,500.0
493.0,499.0
492.0,500.0
494.0,498.0
495.0,496.0
495.0,495.0
497.0,493.0
496.0,491.0
498.0,491.0
497.0,492.0
499.0,491.0
499.0,491.0
500.0,492.0
501.0,493.0
501.0,492.0
501.0,494.0
501.0,494.0
501.0,494.0
501.0,494.0
502.0,494.0
502.0,494.0
503.0,494.0
502.0,495.0
500.0,496.0
502.0,497.0
499.0,499.0
498.0,499.0
497.0,500.0
497.0,499.0
495.0,501.0
494.0,499.0
493.0,499.0
493.0,501.0
494.0,497.0
495.0,496.0
495.0,494.0
496.0,492.0
498.0,491.0
497.0,491.0
498.0,492.0
499.0,491.0
499.0,492.0
500.0,492.0
501.0,492.0
501.0,494.0
501.0,495.0
501.0,494.0
501.0,493.0
502.0,494.0
502.0,494.0
503.0,495.0
502.0,495.0
502.0,495.0
501.0,496.0
501.0,498.0
497.0,498.0
498.0,499.0
497.0,500.0
496.0,500.0
494.0,499.0
493.0,499.0
492.0,500.0
493.0,499.0
494.0,496.0
496.0,495.0
498.0,493.0
498.0,491.0
498.0,491.0
497.0,491.0
